scenario_id,scenario_name,phase_name,dt_s,t_cmd_nm,grade,wind_speed_mps,p_aux_w,time_s,v_mps,v_kph,a_mps2,soc,motor_torque_actual_nm,motor_speed_rpm,battery_power_w,battery_power_kw,cumulative_energy_kwh,distance_m,distance_km
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,6.399999999999993,15.020273008362667,54.0729828301056,-1.230681831701581,0.8000988630172348,-60.0,4395.528698859014,-18911.7452673521,-18.9117452673521,-0.005931781033989568,111.613118104348,0.111613118104348
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,6.499999999999993,14.8972927420172,53.63025387126192,-1.2298026634546666,0.8001075451474128,-60.0,4359.539786419549,-18753.40118451865,-18.75340118451865,-0.006452708844670641,113.108996391867,0.113108996391867
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,6.5999999999999925,14.774399613054408,53.18783860699587,-1.2289312896279192,0.8001161540223005,-60.0,4323.576373840578,-18595.169757538017,-18.595169757538017,-0.006969241337935586,114.59258100962057,0.11459258100962057
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,6.699999999999992,14.651592844114125,52.745734238810854,-1.2280676894028275,0.8001246896935896,-60.0,4287.638233635627,-18437.04998453265,-18.43704998453265,-0.007481381615283715,116.063880632479,0.116063880632479
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,6.799999999999992,14.528871659897366,52.30393797563052,-1.2272118421675948,0.8001331522125092,-60.0,4251.725138921411,-18279.040866291263,-18.279040866291265,-0.007989132750458473,117.52290385767957,0.11752290385767956
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,6.8999999999999915,14.406235287145742,51.86244703372467,-1.2263637275162331,0.800141541629827,-60.0,4215.836863411796,-18121.14140624226,-18.12114140624226,-0.008492497789520758,118.96965920503172,0.11896965920503172
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,6.999999999999991,14.28368295462101,51.42125863663564,-1.2255233252473197,0.8001498579958504,-60.0,4179.973181411832,-17963.35061042731,-17.963350610427312,-0.008991479750921516,120.40415511712006,0.12040415511712005
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,7.099999999999991,14.161213893084696,50.98037001510491,-1.2246906153631443,0.8001581013604279,-60.0,4144.133867811774,-17805.667487475122,-17.805667487475123,-0.009486081625573604,121.82639995950534,0.12182639995950534
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,7.19999999999999,14.038827335277842,50.539778407000234,-1.223865578068537,0.8001662717729503,-60.0,4108.318698081165,-17648.091048575243,-17.648091048575242,-0.009976306376922916,123.23640202092346,0.12323640202092347
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,7.29999999999999,13.916522515900853,50.099481057243075,-1.2230481937698912,0.8001743692823519,-60.0,4072.5274482629356,-17490.620307452093,-17.490620307452094,-0.010462156941018807,124.6341695134824,0.1246341695134824
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,7.39999999999999,13.794298671593433,49.65947521773636,-1.222238443074204,0.8001823939371113,-60.0,4036.7598949675303,-17333.254280339064,-17.333254280339066,-0.010943636226583781,126.01971057285712,0.12601971057285713
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,7.499999999999989,13.672155040914634,49.21975814729268,-1.221436306787993,0.8001903457852529,-60.0,4001.015815367074,-17175.99198595277,-17.17599198595277,-0.01142074711508247,127.39303325848252,0.12739303325848253
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,7.599999999999989,13.550090864322993,48.78032711156278,-1.2206417659164082,0.8001982248743481,-60.0,3965.294987189555,-17018.83244546744,-17.01883244546744,-0.011893492460789898,128.7541455537444,0.1287541455537444
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,7.699999999999989,13.42810538415678,48.341179382964405,-1.2198548016621302,0.8002060312515159,-60.0,3929.597188713045,-16861.774682489402,-16.8617746824894,-0.012361875090859047,130.10305536616838,0.13010305536616837
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,7.799999999999988,13.306197844614324,47.90231224061157,-1.2190753954245537,0.8002137649634247,-60.0,3893.9221987599462,-16704.817723031727,-16.704817723031727,-0.012825897805387707,131.43977052760692,0.13143977052760691
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,7.899999999999988,13.18436749173445,47.46372297024402,-1.2183035287987387,0.800221426056293,-60.0,3858.2697966912574,-16547.960595488967,-16.547960595488966,-0.013285563377484624,132.76429879442438,0.1327642987944244
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,7.999999999999988,13.062613573377,47.0254088641572,-1.2175391835745053,0.8002290145758905,-60.0,3822.639762400886,-16391.202330612043,-16.391202330612042,-0.013740874553334958,134.07664784767994,0.13407664784767995
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,8.099999999999987,12.940935339203453,46.58736722113243,-1.216782341735474,0.8002365305675393,-60.0,3787.0318763099654,-16234.541961483224,-16.234541961483224,-0.014191834052265047,135.37682529330897,0.13537682529330897
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,8.199999999999987,12.819332040657635,46.149595346367484,-1.2160329854581775,0.800243974076115,-60.0,3751.4459193612142,-16077.978523491249,-16.07797852349125,-0.01463844456680647,136.66483866230203,0.13666483866230203
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,8.299999999999986,12.697802930946516,45.71209055140746,-1.2152910971111908,0.8002513451460476,-60.0,3715.8816730133226,-15921.511054306542,-15.921511054306542,-0.01508070876275943,137.94069541088223,0.13794069541088222
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,8.399999999999986,12.5763472650211,45.27485015407596,-1.2145566592541535,0.8002586438213225,-60.0,3680.3389192353475,-15765.138593856576,-15.765138593856577,-0.015518629279255446,139.20440292068062,0.13920440292068062
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,8.499999999999986,12.454964299557409,44.83787147840667,-1.2138296546369176,0.8002658701454819,-60.0,3644.8174405011587,-15608.860184301331,-15.608860184301331,-0.015952208728819372,140.45596849890956,0.14045596849890957
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,8.599999999999985,12.33365329293754,44.40115185457515,-1.2131100661986771,0.8002730241616254,-60.0,3609.3170197838904,-15452.674870008846,-15.452674870008847,-0.016381449697430727,141.6953993785343,0.1416953993785343
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,8.699999999999985,12.212413505230826,43.96468861883098,-1.2123978770671506,0.8002801059124113,-60.0,3573.8374405504273,-15296.581697530932,-15.296581697530932,-0.016806354744584365,142.9227027184427,0.1429227027184427
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,8.799999999999985,12.091244198175064,43.52847911343023,-1.2116930705576223,0.8002871154400574,-60.0,3538.3784867559166,-15140.579715578951,-15.140579715578951,-0.017226926403350447,144.137885603613,0.14413788560361301
